timestep,volt,rotate,pressure,vibration,label
1007,201.0680779,418.719133,131.1995169,34.61430414,0
1008,203.6129348,509.7529363,119.8445443,41.47647853,0
1009,182.3627898,462.4276491,129.4867487,37.61081886,0
1010,202.9484285,585.0724887,135.2703879,44.97551672,0
1011,184.613132,449.122485,107.5586418,41.9438646,0
1012,179.2822885,381.6187995,120.5796674,40.99946621,0
1013,188.9841528,526.5665593,116.889128,41.83990366,0
1014,180.4209374,353.3414336,130.2773574,39.35285317,0
1015,186.3881324,376.3012367,126.1324036,34.6946258,0
1016,205.8362369,499.830101,128.4613953,35.75147997,0
1017,201.9732693,520.2120309,117.1853128,36.99209149,0
1018,211.5513809,457.6401655,115.9368881,41.65305697,0
1019,208.0770928,411.8143624,117.7520673,35.18842823,0
1020,180.6526814,429.4815611,139.3272969,39.99281852,0
1021,201.7750945,409.6315304,109.6472322,43.70782183,0
1022,192.9870009,433.2581221,130.9946538,44.89746578,0
1023,200.9484411,472.1648108,120.7516074,36.41314583,0
1024,225.6916931,422.4426657,123.0471692,50.28249147,0
1025,191.2953876,376.2330476,120.3969271,45.77546245,0
1026,189.5080777,441.9530886,126.2042824,44.28177412,0
1027,176.7609521,443.2040815,134.3963252,45.05330741,0
1028,186.9524467,389.3743563,136.5361931,44.27896534,0
1029,183.3027664,530.0420207,135.1242209,46.52199028,0
1030,201.2268029,402.1194593,158.5290295,45.51775782,0
1031,195.9562938,378.7777311,120.8935854,39.84387712,0
1032,193.6072545,481.7335895,122.6406017,37.62533836,0
1033,183.9466431,472.6606182,112.5773631,35.06984423,0
1034,179.8105012,415.5349278,121.8287182,44.87114893,0
1035,182.7410294,388.4270893,140.8561147,40.29386371,0
1036,211.1748083,435.8049195,137.8849755,42.34360874,0
1037,169.7623945,472.4261352,103.5471349,40.30780163,0
1038,183.4977465,486.3343576,129.7293509,46.22244048,0
1039,167.2381444,388.6871761,123.3079449,48.07594225,0
1040,185.852086,469.1661919,124.8942041,38.83483102,0
1041,195.1857714,535.7411367,141.7841003,44.25360746,0
1042,197.538081,522.9221049,140.0980315,49.89379991,0
1043,206.9785386,518.3615031,140.6183233,43.27199252,0
1044,150.2416714,482.7641391,124.3147833,41.80016573,0
1045,174.2569178,468.7147368,141.9153347,35.8122126,0
1046,169.5406514,438.5481477,121.4778822,40.14685654,0
1047,164.9838496,544.2672621,134.6974612,39.58475749,0
1048,178.8845409,459.9983143,130.7651346,32.83475821,0
1049,166.4273934,515.5045736,107.3910872,36.96041567,0
1050,167.0488054,422.6244686,114.8221553,37.0501993,0
1051,172.4293239,425.1813993,103.2959616,40.63499508,0
1052,161.5185168,453.0876366,100.916593,42.35170672,0
1053,171.3380343,408.3778781,91.90269816,36.02977093,0
1054,178.8373162,507.8751888,98.79682337,45.68389342,0
1055,171.6610604,368.4491831,87.83572412,38.61397836,0
1056,144.5641411,387.3700453,104.0963047,43.23576951,0
1057,190.2045599,362.0040893,93.90098455,44.76210069,0
1058,159.3443491,508.4232954,113.6743305,43.84785962,0
1059,162.7497681,486.6753986,83.34977336,33.53542114,0
1060,163.3291911,465.7998159,100.2930306,40.42276257,0
1061,172.5475603,428.7434172,100.4800909,40.97576434,0
1062,169.1304199,396.3006526,103.8838288,47.83855891,0
1063,176.3584962,397.3713541,124.9282055,41.08710594,0
1064,148.0158816,399.8479419,116.1749756,40.39732779,0
1065,164.1425555,428.3358915,93.69119963,35.87683464,0
1066,163.803865,424.4629461,116.4503013,49.18201429,0
1067,173.5403737,465.2817223,99.78929339,35.28072545,0
1068,151.1015953,423.4310395,90.40469486,45.8953689,0
1069,175.9361903,452.492131,119.1545015,37.34620358,0
1070,184.9333887,509.1651382,104.7661934,38.5145869,0
1071,184.5195304,465.3406718,86.54083012,47.80285455,0
1072,152.6374876,490.6757939,98.95499499,47.25771307,0
1073,170.4046901,582.3229012,96.51492389,36.69503225,0
1074,155.9598167,454.2930673,97.55204237,34.59634782,0
1075,183.4044223,469.0517979,99.64552557,35.78456674,0
1076,165.1321857,544.4680147,124.3085612,48.71440279,0
1077,163.7176057,486.5730404,98.46493738,37.23854266,0
1078,154.0273495,507.5261348,86.31202279,39.39886947,0
1079,207.6515568,460.0404117,96.1080714,42.15181291,0
1080,169.5403745,343.6098063,88.73549393,42.46159645,0
1081,166.4111364,380.8592437,94.58274459,44.61931696,0
1082,175.8420154,402.1743523,104.2236661,33.23013628,0
1083,188.1506986,513.4602055,101.4015658,48.71861559,0
1084,174.5240737,496.677089,86.35059369,41.61196224,0
1085,190.317714,496.7687985,102.166779,37.1554548,0
1086,182.6082966,428.4337981,101.9553337,31.68605381,0
1087,168.4009947,458.2817447,115.6056972,36.25234489,0
1088,176.39139,529.4792106,111.24434,45.37892358,0
1089,185.939194,517.7445211,104.5742971,38.64328302,0
1090,176.4308904,480.2190345,85.62793384,46.43079328,0
1091,187.4603947,400.7607056,86.66309718,35.44829386,0
1092,174.806185,423.3476121,102.3830629,28.92691278,0
1093,172.9790106,492.9855332,105.2848549,51.29072224,0
1094,166.2884683,420.030523,95.97001025,46.03606263,0
1095,173.3578255,415.0127416,105.7547173,38.05974472,0
1096,167.4299244,483.4628034,96.03826918,37.64112961,0
1097,177.4506591,414.8286746,112.1859546,37.1065386,0
1098,143.1344051,436.4741296,99.00758011,42.47158428,0
1099,168.1063796,450.994165,111.6844259,35.09930081,0
1100,184.5276643,386.170746,115.6582352,42.35305373,0
1101,173.4766617,432.8727446,95.56450074,35.47863067,0
1102,172.7774907,485.458607,111.8890394,42.85954958,0
1103,138.625554,428.1283444,109.00835,45.18415954,0
1104,187.3570542,472.0412078,93.32661446,35.57299137,0
1105,177.2471758,483.1106798,92.56111944,38.53765124,0
1106,153.5540937,509.885324,104.0913337,37.65813536,0
1107,152.8097148,504.2982206,101.2181743,45.10539539,0
1108,174.9544722,545.2655675,98.29141394,39.82292013,0
1109,183.5428826,464.1034259,111.768178,46.99534168,0
1110,163.6079754,467.3669791,111.7250139,32.85705848,0
1111,180.9678362,441.2783352,110.812119,41.41832768,0
1112,172.4327314,477.1174444,112.1822898,38.8702741,0
1113,177.6579739,350.5995908,105.8326863,41.36076356,0
1114,170.0740549,436.8966167,95.36699338,40.15359431,0
1115,163.1697986,414.5719765,109.8072784,38.14084584,0
1116,154.0392339,550.9891473,86.91281667,34.61971038,0
1117,148.9748501,500.8083537,102.4559405,40.08998651,0
1118,161.5028197,368.3666223,98.900626,30.98595351,0
1119,165.3821944,475.2417007,115.1424659,32.30567738,0
1120,170.9427482,459.5237425,78.26780916,34.21015856,0
1121,170.9660016,372.0064027,129.8390931,33.96178444,0
1122,167.0376457,359.7779357,102.1356272,40.68185935,0
1123,171.5632625,399.9698373,99.53429958,39.16013449,0
1124,198.4573461,489.8240073,91.11084507,41.01763033,0
1125,164.4969271,438.3736959,106.6287729,37.69185728,0
1126,157.0729223,374.7981858,111.4866654,28.72978502,0
1127,178.6733779,410.337703,96.82276927,36.87911274,0
1128,164.7311282,470.8696584,104.9262518,35.09164971,0
1129,183.8989461,496.5574848,117.2943218,43.83308095,0
1130,164.6593045,372.364653,110.8870638,38.40905217,0
1131,167.0401684,403.8573421,114.1342188,37.27843856,0
1132,183.9552047,462.8824396,91.02205695,43.8531479,0
1133,161.2539802,474.2920337,114.7944283,50.30943469,0
1134,143.4686422,398.7279742,94.92673569,42.19617861,0
1135,177.7806952,442.2264516,91.32094554,37.42836366,0
1136,193.5790856,475.2633095,93.73130801,37.43615867,0
1137,168.8063994,524.5851579,98.68993033,32.43192705,0
1138,173.2374795,393.647963,103.307406,43.54649652,0
1139,165.8720174,421.5496416,106.8799659,50.37246847,0
1140,185.5251039,478.3859978,106.3622731,46.10657342,0
1141,178.9737352,488.0899115,100.6725955,39.2410522,0
1142,158.2068922,508.5255153,93.72299521,48.51225308,0
1143,180.9167266,400.923376,108.5794185,37.11998852,0
1144,176.2606432,437.890147,99.43493693,41.14732826,0
1145,156.8137763,453.3407114,99.61785592,42.60591933,0
1146,170.1288033,357.8264397,100.1767347,40.99886051,0
1147,163.6989974,511.2231873,107.7877953,47.36624227,0
1148,144.8603228,511.9868491,78.06278313,40.34687769,0
1149,173.0406003,404.3885479,106.7704877,32.73947803,0
1150,163.9507385,421.8316375,93.49992898,29.00863173,0
1151,172.3071833,519.1138706,104.1250236,37.67508597,0
1152,172.7495115,448.36272,98.77365514,34.17213264,0
1153,158.5224735,408.1352675,91.72677911,44.10279109,0
1154,148.3907352,421.039769,99.18824291,46.76813293,0
1155,156.5980862,486.2696968,86.37978632,43.85100535,0
1156,166.194548,516.480606,88.03730354,50.84086525,0
1157,167.2023277,501.0400808,111.068843,26.31339554,0
1158,183.1743164,489.7687663,102.7719894,44.0072058,0
1159,173.1023219,471.9755421,86.16715623,41.62263346,0
1160,192.8505566,467.6078639,95.86085268,41.58897819,0
1161,162.9577735,472.7438225,101.399273,42.50210065,0
1162,185.1190651,465.6635313,87.73274667,37.66865533,0
1163,191.2125214,491.0757901,104.8124587,44.89222646,0
1164,201.6226523,474.3363564,93.11883555,39.35243698,0
1165,200.4138802,535.8207607,105.3469161,39.5104212,0
1166,186.6117788,421.3655949,115.8581535,42.20641793,0
1167,199.4717161,459.7918544,86.66703366,40.59965944,0
1168,199.5630889,418.1057102,86.30542118,38.81890588,0
1169,177.8364821,437.5267279,92.49300926,40.5033628,0
1170,204.960428,447.995431,99.88016872,38.15705244,0
1171,186.9176269,486.0682791,95.14529792,37.67067831,0
1172,200.9982039,412.8120782,97.15811545,39.00342122,0
1173,208.1666762,473.9959126,106.72056,32.90823866,0
1174,183.3992159,363.2662668,110.1010681,47.08653974,0
1175,177.5737204,479.0201167,90.76035015,27.36783938,0
1176,208.9494836,435.2016029,106.0362078,41.01007658,0
1177,175.4801378,385.885723,90.05732981,42.80780872,0
1178,177.3524861,492.5804589,82.93262178,44.60138602,0
1179,194.5988095,453.7247357,88.57183037,35.75408845,0
1180,196.7451037,504.4059484,93.99582083,36.0697823,0
1181,194.4202228,388.4671912,105.5292551,38.6974588,0
1182,193.6319412,388.5701187,84.68121453,40.06097227,0
1183,220.7118775,459.3592716,110.2666081,29.04562744,0
1184,192.3374824,463.518882,101.7917875,37.7434899,0
1185,179.92873,490.4685417,111.66947,36.98039312,0
1186,180.5273949,445.1901904,98.04940781,44.88914255,0
1187,175.2310117,434.0509938,98.5841833,42.25617267,0
1188,188.0374408,509.9764468,109.6990028,36.5126325,0
1189,180.0459293,479.4512404,103.1515668,40.43639124,0
1190,189.4956003,502.9051182,101.9847941,36.94520286,0
1191,180.7619224,385.7774274,118.169328,49.95433075,0
1192,206.5767894,432.7292481,90.77919001,41.65110435,0
1193,201.1950749,426.2800485,89.39714056,40.63021959,0
1194,186.7855205,382.35225,111.1175557,31.67533156,0
1195,206.241936,444.1079354,95.40837352,32.92577139,0
1196,208.3864514,548.7496319,93.71884734,35.99195694,0
1197,190.3857737,475.4657432,117.8601453,34.84959825,0
1198,196.2486231,443.9373276,94.3856457,34.16851827,0
1199,193.8073595,491.1649272,82.4000558,37.98625119,0
1200,196.3697377,423.9002713,87.62163001,42.29218956,0
1201,189.5481744,384.4645135,95.33636024,43.42898805,0
1202,181.8212551,440.3858306,97.52785745,38.27495402,0
1203,211.482733,352.7115035,99.46443483,49.30954245,0
1204,183.7670892,489.35265,119.3340565,43.676171,0
1205,194.219905,457.3790709,103.6409198,41.68270105,0
1206,193.0686826,442.2075505,88.54474383,39.05185955,0
1207,194.7373507,415.1004116,80.25422814,43.37687958,0
1208,162.7732284,430.6744282,107.8646044,47.5355177,0
1209,161.1574943,314.2594796,107.263742,43.76009901,0
1210,173.852548,467.2125126,105.7483631,41.90696272,0
1211,175.0432203,467.813168,107.5495686,40.63753872,0
1212,127.1526647,512.7679444,92.34493573,38.4152634,0
1213,188.6127608,443.5141479,112.1623915,37.34057785,0
1214,168.0780164,387.1879875,97.58078524,43.96718099,0
1215,165.7566615,338.6349099,108.5602153,46.90728447,0
1216,151.0122001,401.2207069,89.62800482,41.7301902,0
1217,171.8384993,400.147303,86.10952234,40.63681867,0
1218,147.5681876,449.0044641,97.1972075,32.96587659,0
1219,151.0794134,389.7098629,107.5303718,36.11727729,0
1220,191.9515821,406.6308007,95.94970304,39.08331408,0
1221,178.3510144,522.2104486,93.52962146,45.54439366,0
1222,188.3962156,493.8657447,109.5934429,32.07105558,0
1223,172.858926,380.1205337,93.45754797,39.73996141,0
1224,170.7898391,436.0008542,105.2948794,47.10963384,0
1225,147.8470753,483.7381948,111.0978173,34.62665628,0
1226,162.6771748,484.409128,89.19792969,40.34299511,0
1227,178.701155,481.2249569,84.30233369,34.44132856,0
1228,211.0837888,446.0573626,115.1746527,43.8518909,0
1229,171.1341623,429.7034843,123.5733735,38.75991448,0
1230,154.6997871,497.372578,104.3446322,46.50008522,0
1231,171.4612922,430.9794962,116.8997104,42.53799055,0
1232,145.1499689,450.548262,93.09067222,39.39122393,0
1233,148.687436,418.6212417,90.41909692,45.30195641,0
1234,192.0696586,498.8156694,104.0261562,39.38079137,0
1235,158.4876802,415.4802231,95.51705717,39.05381358,0
1236,157.4311073,427.2870669,109.5042466,48.38772955,0
1237,176.2297389,409.8449308,92.29973484,42.72286046,0
1238,180.9360187,506.348225,115.108518,42.44075903,0
1239,167.8909004,414.7402581,99.4546917,46.37628263,0
1240,165.6851526,456.9090006,103.8711551,33.43036623,0
1241,176.7527109,431.7653756,100.1540748,45.80991875,0
1242,165.1819123,548.3431544,107.7627124,47.30515599,0
1243,170.4411683,475.8701762,84.28875212,36.90865946,0
1244,168.3985277,462.7604817,98.60939854,46.0577122,0
1245,177.891815,398.0047465,93.17422441,44.141681,0
1246,163.3428771,438.5038101,89.41857182,43.76797856,0
1247,163.9550632,407.3569224,89.88026039,35.79028634,0
1248,172.9936802,390.4960716,105.3426934,46.00964746,0
1249,157.519715,243.6686189,105.1644365,44.32906928,0
1250,160.7388639,355.40272,115.3308863,43.46255541,0
1251,206.0477113,497.8820319,93.44861309,37.16602629,0
1252,174.0943226,359.6288104,85.44393108,44.09618129,0
1253,171.4747787,501.208378,91.00100372,35.12958778,0
1254,167.158016,453.0686482,101.8305448,31.58139612,0
1255,161.7363744,435.5120095,108.8808633,42.75325492,0
1256,170.212967,518.0865776,104.3740398,37.12756244,0
1257,158.6670067,399.5194574,119.8287162,40.95339868,0
1258,184.5418961,540.5157893,106.5441717,42.45908464,0
1259,171.838864,468.418134,104.2126633,37.93321435,0
1260,162.3318634,529.7690703,97.35946664,30.5162897,0
1261,188.2903475,454.4813022,98.50828729,40.80888276,0
1262,180.7644669,393.8172212,96.47616626,41.14982436,0
1263,166.6771873,397.1040559,100.4961898,42.2620107,0
1264,175.4938594,430.8569108,103.5727106,40.07393201,0
1265,178.2873069,474.7258043,94.00842069,44.21497036,0
1266,174.5577558,401.9577015,99.08967848,48.14901718,0
1267,165.9919978,470.3046125,114.4178064,41.13242534,0
1268,119.9733738,472.7381114,95.04437286,43.82663411,0
1269,176.375344,404.2989471,104.7138777,39.21323441,0
1270,200.0949646,492.2754343,98.76573328,47.33028285,0
1271,151.490585,536.6369572,81.29824078,48.89082224,0
1272,173.6865919,400.3120825,91.43457335,36.50392385,0
1273,163.3450699,445.5711253,93.55305497,28.18406695,0
1274,159.2312146,554.7344155,91.92756144,37.51173872,0
1275,184.329067,488.1655042,101.2876058,37.06421691,0
1276,141.4979343,399.3516419,90.94230472,46.38786427,0
1277,176.6145881,505.3061076,111.4834778,30.64463123,0
1278,164.3015907,503.8086459,106.7449072,40.74611441,0
1279,205.6513936,448.6929939,100.6361568,39.9940034,0
1280,176.3019864,367.1894567,112.7464005,44.3837419,0
1281,186.0094167,520.9866558,99.85193684,47.01973174,0
1282,148.5240724,432.5767114,109.9596914,37.20220766,0
1283,187.0637899,406.9654757,101.7923357,47.03452706,0
1284,149.4331777,364.8347954,81.11288181,32.48051911,0
1285,180.122189,391.4397209,96.84692079,40.80811235,0
1286,169.0922533,493.2971002,94.28800473,32.52391912,0
1287,177.1595538,496.18683,110.9005654,34.29255382,0
1288,143.6665329,450.4821874,98.70885234,40.68945118,0
1289,174.6601697,443.902537,111.4822395,34.44225151,0
1290,178.1383085,479.0407505,118.4850452,49.17891924,0
1291,167.431644,434.8208858,85.8167245,51.54854041,0
1292,177.1109563,516.459715,105.7629587,49.59213194,0
1293,188.1539998,446.4585921,100.3442228,39.73842016,0
1294,176.812475,443.9604583,105.3834472,43.85738085,0
1295,174.4325102,513.5935903,109.200151,47.4448514,0
1296,152.0663079,462.3331622,109.2884963,38.99628374,0
1297,162.684465,489.924599,77.5811819,45.13392808,0
1298,178.7902795,411.5869768,106.284002,57.36640262,0
1299,170.3606115,429.964389,92.53584848,49.00456026,0
1300,170.7198309,474.3089749,116.8403446,41.86155906,0
1301,202.6131611,477.085441,80.04162177,44.37991234,0
1302,185.2433811,520.0329272,97.38260327,46.56453392,0
1303,173.0209215,425.2878394,100.6914019,42.42026375,0
1304,171.6338388,502.0438697,98.59897738,37.3789292,0
1305,184.6139965,492.5339586,92.77500713,45.91470093,0
1306,162.8390023,499.486152,92.26176126,44.04772766,0
1307,177.0487565,421.5113328,92.52869986,42.07226943,0
1308,164.3596585,549.7316136,103.3692262,47.93710559,0
1309,159.2099818,498.324745,116.9396452,46.95107791,0
1310,154.5400718,412.760561,74.21102472,26.86397478,0
1311,185.61388,500.6201897,81.75218631,46.87659561,0
1312,189.6790262,454.735524,97.59790475,32.28340843,0
1313,185.5761106,569.7610253,105.7736925,38.78873826,0
1314,166.7042062,494.7837394,103.3124011,31.28659848,0
1315,170.3710991,414.3684084,98.38708729,38.74626182,0
1316,179.5390827,455.5893702,90.38327994,42.86809722,0
1317,178.8137697,483.6932015,106.041308,39.79280833,0
1318,153.3069374,369.5143188,102.2452967,46.48910041,0
1319,187.6660799,406.8488799,118.6299753,43.94826961,0
1320,172.9261145,423.9473343,92.96935154,37.2312911,0
1321,200.6208458,293.8032731,94.55253414,33.30324549,0
1322,174.100974,452.3609912,112.2065205,40.05661279,0
1323,191.5642268,406.2294871,114.2839894,51.62919496,0
1324,173.9081165,517.1853592,98.9309316,47.71673338,0
1325,173.586066,475.1627505,103.696776,37.42750701,0
1326,171.3618267,465.3240605,109.7682382,46.50433092,0
1327,203.9955697,441.6435396,98.8202917,36.97584793,0
1328,170.9074757,471.9016542,112.9084528,40.08110752,0
1329,182.8368346,476.6333653,103.3839552,48.4196529,0
1330,149.0286567,432.3382996,95.20244505,36.77574487,0
1331,177.5471467,507.606786,125.769595,40.60011169,0
1332,150.395358,422.5604403,88.8381058,38.39075722,0
1333,183.8411877,457.5141225,107.0801666,45.4047341,0
1334,164.457624,483.4809614,94.14078607,40.63192697,0
1335,173.2114117,342.5214195,91.58645131,39.02368804,0
1336,169.3638858,480.1895424,103.8298151,40.67608149,0
1337,170.0544583,428.8605601,113.304839,48.53584315,0
1338,172.5475221,480.8062219,106.0300934,48.26552573,0
1339,165.3815161,440.1244462,91.31337464,38.60901149,0
1340,177.1653817,432.173781,94.51317031,50.04799559,0
1341,135.487258,481.9179682,89.16720505,40.20878549,0
1342,131.4990244,493.7883769,108.2278422,34.52157502,0
1343,194.0774139,432.7094603,98.28149954,37.70638315,0
1344,148.8014369,526.5025482,107.0448072,40.71558678,0
1345,160.2518654,550.7634555,104.9182269,35.99889595,0
1346,138.2058767,480.7468091,97.16477031,43.41515213,0
1347,201.1697879,416.1148446,96.47088831,34.8915849,0
1348,162.4254692,436.8845732,92.36842914,46.17028974,0
1349,179.488565,421.7903781,91.14991224,42.37685053,0
1350,167.0757159,494.7122029,103.6938385,34.29228377,0
1351,172.2535434,478.7213409,107.5375363,42.96329977,0
1352,176.9668672,524.9878396,98.71987721,36.24956715,0
1353,163.133662,424.0351139,98.14698236,48.53493917,0
1354,156.5581286,313.7827805,117.9584318,42.81277467,0
1355,176.415664,514.5140761,112.9315058,41.33877149,0
1356,183.5787067,355.2479763,96.31600336,45.04383575,0
1357,146.6103574,510.4117028,111.7536367,31.79211162,0
1358,166.5157577,455.5894157,88.67592528,44.75613664,0
1359,182.6478975,426.0205379,108.6065156,39.3670781,0
1360,159.8584519,446.3881533,105.8802497,37.31568555,0
1361,164.0900947,367.8017653,98.55791865,33.00807651,0
1362,137.8700607,474.624641,93.45854411,44.65241546,0
1363,182.1422284,462.3905457,97.41492843,38.41870699,0
1364,194.5989499,403.4435448,105.9794992,42.8376257,0
1365,169.6877961,455.3271728,97.50276524,33.63993679,0
1366,177.60327,433.7799824,106.9790549,40.1435958,0
1367,210.9929995,452.7870895,98.94801355,42.60773281,0
1368,184.8619255,371.817762,94.53968768,30.00614863,0
1369,159.1897162,499.1915248,104.7365492,40.25889391,0
1370,149.6200884,448.4751449,119.704832,39.09539397,0
1371,166.4948962,436.517282,103.2304455,37.63778676,0
1372,151.6264398,520.6070717,106.460804,39.46088399,0
1373,195.0208477,487.7624256,95.1979387,38.59392277,0
1374,176.0628033,459.8475086,98.91967717,40.24268225,0
1375,186.8191432,462.620889,86.70790688,45.50039022,0
1376,170.5028396,415.4479777,95.94473123,43.11789281,0
1377,177.4179424,542.256793,115.9041675,38.33238477,0
1378,163.3043777,391.0947382,85.95607641,36.13746324,0
1379,165.6755903,344.2968909,89.99816731,42.96072741,0
1380,168.6241831,390.5646787,100.2233754,40.94676468,0
1381,148.580211,501.0269648,109.0046118,43.22651688,0
1382,168.4647871,463.3138141,106.3872908,36.84998984,0
1383,182.8079487,493.2946165,119.6414702,45.02002981,0
1384,154.5015747,544.0879425,137.2498747,38.14124418,0
1385,156.5969293,422.8346583,119.2380709,34.33251106,0
1386,184.6809918,458.2450775,121.8531371,39.55923966,0
1387,174.0743573,386.2236026,131.2011873,41.22835874,0
1388,190.9121111,466.8886542,133.0600058,39.12628759,0
1389,159.1577767,426.0240461,117.3292988,38.41363243,0
1390,172.7183606,409.5554283,124.6248382,46.39230636,0
1391,165.0196646,451.6456669,103.2574281,42.21068133,0
1392,186.2067001,444.0203602,117.4239586,40.23884214,0
1393,210.1763701,336.9456946,119.1669876,38.11145515,0
1394,174.2716431,400.2800055,114.810911,32.48640908,0
1395,142.6091374,545.2467986,133.0431897,41.43727733,0
1396,171.8429735,362.7378414,114.7336898,36.81820944,0
1397,165.769431,469.117531,135.38893,41.93474975,0
1398,176.727998,377.4521542,121.9694391,38.93014259,0
1399,170.7046138,444.236603,130.3791141,37.48261295,0
1400,181.3062966,389.6823244,110.1196295,37.52240911,0
1401,181.5281922,484.6126379,129.0519096,45.3681522,0
1402,185.0084937,550.7180982,145.7764576,36.05254207,0
1403,185.074156,409.6003995,101.3603303,33.92648907,0
1404,183.541941,466.3021038,98.16950321,46.67497654,0
1405,178.8575126,458.4105065,135.5308932,42.59180763,0
1406,172.8104147,460.4883181,120.2012658,37.05961769,0
1407,173.9140396,470.8593184,124.8198862,35.13540771,0
1408,158.1582116,394.6642915,116.9241797,42.52129775,0
1409,204.0573267,504.5002464,130.5247988,40.56685863,0
1410,177.6682497,403.1613005,126.5841996,39.91603644,0
1411,175.4704398,531.0030269,122.5552755,41.89636096,0
1412,160.6431228,362.2409746,99.09978226,36.58261645,0
1413,169.2822005,453.999497,126.3897778,33.02155586,0
1414,177.1902791,551.0941716,131.9540739,37.96322453,0
1415,181.8063244,435.6598663,112.5522045,47.66759494,0
1416,173.2299221,371.6473197,124.18335,43.45777743,0
1417,166.490289,323.2335888,122.3384758,46.97369155,0
1418,177.7847051,454.850147,101.0491872,40.48657825,0
1419,164.1778764,482.273501,116.3721592,39.33862099,0
1420,153.6828439,409.1035627,128.0845123,35.75481595,0
1421,158.1946249,439.1179331,125.2593527,49.06443289,0
1422,162.2898907,411.7278296,131.4212729,36.97028429,0
1423,164.8221094,480.1985437,112.3063004,42.9975352,0
1424,172.3707967,532.7881927,147.9364173,37.07424614,0
1425,142.0719929,445.4245323,133.8704776,33.0269769,0
1426,172.5123936,366.0832614,142.1686709,42.48282558,0
1427,174.0532073,484.0456213,127.2014707,38.91005345,0
1428,169.7398814,417.7917734,132.9508927,40.63264347,0
1429,160.3954193,469.1856135,100.3014161,38.00607423,0
1430,167.8450245,475.8034588,129.2702544,44.23603139,0
1431,176.8567814,470.4111623,115.8193512,54.22550317,0
1432,152.3440684,462.2367847,98.99105116,41.84088063,0
1433,154.2652295,505.5104839,93.91864032,37.13510399,0
1434,177.9650605,426.6198824,104.0550905,34.43101324,0
1435,183.9557273,524.4303539,110.3437015,38.49907286,0
1436,197.6397349,440.9473781,100.6631771,42.41218308,0
1437,181.9236433,377.3297644,97.21792318,36.6004138,0
1438,188.1834012,388.7015034,100.9088867,31.6848649,0
1439,168.8028579,445.6366178,97.14495743,41.04266599,0
1440,147.9161117,473.2485122,108.5187128,50.00723445,0
1441,188.0072455,440.9768372,88.11991485,56.51167406,0
1442,140.3650377,491.4746293,111.7763995,52.46606997,0
1443,199.6272963,513.2363136,105.1752351,45.73243658,0
1444,177.4640295,414.1092252,95.965389,48.50177213,0
1445,157.4392999,361.4310228,95.04066163,52.89385321,0
1446,189.4882208,482.2014985,83.30661298,46.43060045,0
1447,170.7304969,432.4176011,95.66152113,47.53466124,0
1448,168.8955001,329.1297893,82.36630822,47.2929488,0
1449,182.5061956,430.43035,94.15568313,53.22935358,0
1450,179.7954203,517.4751862,90.50096326,44.02180328,0
1451,132.7816022,431.3739557,107.3213144,46.36888231,0
1452,164.9354394,452.9475976,100.6782599,44.97343921,0
1453,204.6527436,470.2423419,118.3814055,50.62880894,0
1454,169.1819479,441.3628973,99.97826311,53.384381,0
1455,159.9445049,468.3575525,103.4336462,37.94357137,0
1456,178.4814089,445.273543,110.3860386,54.00507989,0
1457,177.1097526,466.1197892,83.97789958,46.27283234,0
1458,178.2350575,489.7190877,87.7111987,51.03263862,0
1459,166.3966229,440.4545973,113.0839257,49.71144367,0
1460,168.0445124,416.212848,103.9083107,44.71079955,0
1461,207.4333849,447.4855977,108.5359547,43.13042855,0
1462,162.9706258,437.7853587,99.86573837,41.02450218,0
1463,174.688866,495.4114857,104.8821887,42.42872315,0
1464,170.0121854,476.82436,112.079538,49.26411584,0
1465,168.3341629,413.6839756,98.49277106,39.08814987,0
1466,237.5449562,505.2270931,116.6940298,64.35806029,1
1467,236.8261182,559.321363,130.4097238,54.38182686,1
1468,218.2881076,522.0267878,116.0337752,66.05582681,1
1469,214.4588623,542.2071137,141.7918393,56.50737897,1
1470,169.6913264,565.3395337,113.8191438,56.64038279,1
1471,223.8788986,480.039311,131.9138428,56.52075908,1
1472,233.168097,507.9274443,108.6075564,62.28504291,1
1473,257.2763444,427.6517556,111.6005611,60.8745277,1
1474,219.8481144,507.9983799,123.5351215,57.22339639,1
1475,238.6974232,637.0718089,145.6774892,55.82722348,1
1476,226.3977719,744.7229879,122.9757574,58.28132061,1
1477,244.5998899,518.7360536,127.856943,51.06214503,1
1478,217.4564324,613.9141865,117.1184749,65.78098969,1
1479,223.172063,476.8244032,141.6914372,68.08923508,1
1480,203.401869,545.4646667,114.2494021,66.31216479,1
1481,197.8943199,544.8228765,98.10664755,60.32551315,1
1482,211.921699,554.4344109,109.1061127,75.08367007,1
1483,208.7661683,534.4019982,146.177108,55.26641228,1
1484,234.7857572,485.1582976,98.1885792,54.22909505,1
1485,216.7672523,540.8039572,127.8536707,68.92058909,1
1486,228.8599403,499.301319,119.7122668,57.93919375,1
1487,252.2288309,584.2014179,123.8511137,66.78466946,1
1488,216.3876814,684.2494445,110.8574693,72.17067878,1
1489,219.8788455,510.0252955,128.7324931,73.97164562,1
1490,170.4373745,455.4624966,102.224476,35.02042085,0
1491,154.1565393,454.6143835,111.7371676,34.93325194,0
1492,178.3522676,499.7029069,94.19047971,37.16936635,0
1493,150.0830329,457.0232647,102.92163,35.42494266,0
